MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
30,RL,68,8854,2,0,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Unf,6,6,1916,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0,3,3,BrkTil,3,3,1,1,0,1,0,952,952,Grav,2,0,FuseF,952,0,0,952,0,0,1,0,2,1,2,4,7,1,Gd,Detchd,1916,1,1,192,2,1,2,0,98,0,0,40,0,0,0,0,0,5,2009,WD,Normal
20,RL,63,8500,2,0,4,Lvl,AllPub,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106,4,3,PConc,4,3,3,1,0,1,0,1422,1422,GasA,5,1,SBrkr,1422,0,0,1422,0,0,2,0,3,1,4,7,7,0,0,Attchd,2004,2,2,626,3,3,3,192,60,0,0,0,0,0,0,0,0,11,2007,WD,Normal
85,RL,70,8400,2,0,4,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,CBlock,3,3,4,2,187,3,627,0,814,GasA,4,1,SBrkr,913,0,0,913,1,0,1,0,3,1,3,6,7,0,0,Detchd,1990,1,1,240,3,3,3,0,0,252,0,0,0,0,0,0,0,5,2007,WD,Normal
20,RL,68,26142,2,0,3,Lvl,AllPub,CulDSac,3,Mitchel,Norm,Norm,1Fam,1Story,5,7,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,189,3,3,CBlock,3,3,1,3,593,1,0,595,1188,GasA,3,1,SBrkr,1188,0,0,1188,0,0,1,0,3,1,3,6,7,0,0,Attchd,1962,1,1,312,3,3,2,261,39,0,0,0,0,0,0,0,0,4,2010,WD,Normal
60,RL,80,10000,2,0,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,438,4,3,PConc,4,3,1,6,1079,1,0,141,1220,GasA,5,1,SBrkr,1220,870,0,2090,1,0,2,1,3,1,4,8,7,1,TA,Attchd,1995,2,2,556,3,3,3,0,65,0,0,0,0,0,0,0,0,12,2007,WD,Normal
50,RL,70,11767,2,0,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,2Story,4,7,1910,2000,Gable,CompShg,MetalSd,HdBoard,0,0,3,3,CBlock,2,3,1,1,0,1,0,560,560,GasA,4,0,SBrkr,796,550,0,1346,0,0,1,1,2,1,3,6,5,0,0,Detchd,1950,1,1,384,2,3,3,168,24,0,0,0,0,0,2,0,0,5,2007,WD,Normal
180,RM,21,1533,2,0,4,Lvl,AllPub,Inside,3,MeadowV,Norm,Norm,Twnhs,SFoyer,5,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,0,0,3,3,CBlock,4,3,3,6,553,1,0,77,630,GasA,5,1,SBrkr,630,0,0,630,1,0,1,0,1,1,5,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,2006,WD,Abnorml
90,RL,60,9000,2,0,4,Lvl,AllPub,FR2,3,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,CBlock,4,3,1,1,0,1,0,896,896,GasA,3,1,SBrkr,896,896,0,1792,0,0,2,2,4,2,3,8,7,0,0,0,0,0,0,0,0,0,3,32,45,0,0,0,0,0,0,0,0,9,2009,WD,Normal
20,RL,78,9262,2,0,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,CemntBd,CmentBd,Stone,194,4,3,PConc,4,3,1,1,0,1,0,1573,1573,GasA,5,1,SBrkr,1578,0,0,1578,0,0,2,0,3,1,5,7,7,1,Gd,Attchd,2008,3,3,840,3,3,3,0,36,0,0,0,0,0,0,0,0,5,2009,New,Partial
180,RM,35,3675,2,0,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,TwnhsE,SLvl,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,3,3,PConc,4,3,4,6,547,1,0,0,547,GasA,4,1,SBrkr,1072,0,0,1072,1,0,1,0,2,1,3,5,7,0,0,Basment,2005,3,2,525,3,3,3,0,28,0,0,0,0,0,0,0,0,5,2006,WD,Normal
20,RL,90,17217,2,0,4,Lvl,AllPub,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,PConc,4,3,1,1,0,1,0,1140,1140,GasA,5,1,SBrkr,1140,0,0,1140,0,0,1,0,3,1,3,6,7,0,0,0,0,0,0,0,0,0,3,36,56,0,0,0,0,0,0,0,0,7,2006,WD,Abnorml
20,FV,62,7500,2,2,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,4,3,1,6,410,1,0,811,1221,GasA,5,1,SBrkr,1221,0,0,1221,1,0,2,0,2,1,4,6,7,0,0,Attchd,2004,2,2,400,3,3,3,0,113,0,0,0,0,0,0,0,0,10,2009,WD,Normal
60,RL,62,7917,2,0,4,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,PConc,4,3,1,1,0,1,0,953,953,GasA,5,1,SBrkr,953,694,0,1647,0,0,2,1,3,1,3,7,7,1,TA,Attchd,1999,2,2,460,3,3,3,0,40,0,0,0,0,0,0,0,0,8,2007,WD,Normal
20,RL,85,13175,2,0,4,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Plywood,Stone,119,3,3,CBlock,4,3,1,5,790,3,163,589,1542,GasA,3,1,SBrkr,2073,0,0,2073,1,0,2,0,3,1,3,7,6,2,TA,Attchd,1978,1,2,500,3,3,3,349,0,0,0,0,0,0,3,0,0,2,2010,WD,Normal
70,RL,66,9042,2,0,4,Lvl,AllPub,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,7,9,1941,2006,Gable,CompShg,CemntBd,CmentBd,0,0,5,4,Stone,3,4,1,6,275,1,0,877,1152,GasA,5,1,SBrkr,1188,1152,0,2340,0,0,2,0,4,1,4,9,7,2,Gd,Attchd,1941,2,1,252,3,3,3,0,60,0,0,0,0,0,4,Shed,2500,5,2010,WD,Normal
20,RL,68,9717,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1950,1996,Hip,CompShg,MetalSd,MetalSd,0,0,3,3,CBlock,3,3,2,6,49,3,1029,0,1078,GasA,4,1,FuseA,1078,0,0,1078,1,0,1,0,2,1,4,5,7,0,0,Attchd,1950,1,1,240,3,3,3,366,0,112,0,0,0,0,0,0,0,4,2010,WD,Normal
20,RL,75,9937,2,0,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,0,0,4,3,CBlock,3,3,1,4,830,2,290,136,1256,GasA,4,1,SBrkr,1256,0,0,1256,1,0,1,1,3,1,3,6,7,0,0,Attchd,1965,3,1,276,3,3,3,736,68,0,0,0,0,0,0,0,0,6,2008,WD,Normal
20,RH,80,11622,2,0,4,Lvl,AllPub,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,CBlock,3,3,1,3,468,2,144,270,882,GasA,3,1,SBrkr,896,0,0,896,0,0,1,0,2,1,3,5,7,0,0,Attchd,1961,1,1,730,3,3,3,140,0,0,0,120,0,0,3,0,0,6,2010,WD,Normal
20,RL,81,14267,2,0,3,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,108,3,3,CBlock,3,3,1,5,923,1,0,406,1329,GasA,3,1,SBrkr,1329,0,0,1329,0,0,1,1,3,1,4,6,7,0,0,Attchd,1958,1,1,312,3,3,3,393,36,0,0,0,0,0,0,Gar2,12500,6,2010,WD,Normal
60,RL,74,13830,2,0,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,5,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,PConc,4,3,1,6,791,1,0,137,928,GasA,4,1,SBrkr,928,701,0,1629,0,0,2,1,3,1,3,6,7,1,TA,Attchd,1997,3,2,482,3,3,3,212,34,0,0,0,0,0,3,0,0,3,2010,WD,Normal
60,RL,78,9978,2,0,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,20,3,3,PConc,3,3,1,6,602,1,0,324,926,GasA,5,1,SBrkr,926,678,0,1604,0,0,2,1,3,1,4,7,7,1,Gd,Attchd,1998,3,2,470,3,3,3,360,36,0,0,0,0,0,0,0,0,6,2010,WD,Normal
120,RL,43,5005,2,0,3,HLS,AllPub,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,0,0,4,3,PConc,4,3,1,5,263,1,0,1017,1280,GasA,5,1,SBrkr,1280,0,0,1280,0,0,2,0,2,1,4,5,7,0,0,Attchd,1992,2,2,506,3,3,3,0,82,0,0,144,0,0,0,0,0,1,2010,WD,Normal
60,RL,75,10000,2,0,3,Lvl,AllPub,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,0,0,3,3,PConc,4,3,1,1,0,1,0,763,763,GasA,4,1,SBrkr,763,892,0,1655,0,0,2,1,3,1,3,7,7,1,TA,Attchd,1993,3,2,440,3,3,3,157,84,0,0,0,0,0,0,0,0,4,2010,WD,Normal
20,RL,68,7980,2,0,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,6,7,1992,2007,Gable,CompShg,HdBoard,HdBoard,0,0,3,4,PConc,4,3,1,5,935,1,0,233,1168,GasA,5,1,SBrkr,1187,0,0,1187,1,0,2,0,3,1,3,6,7,0,0,Attchd,1992,3,2,420,3,3,3,483,21,0,0,0,0,0,4,Shed,500,3,2010,WD,Normal
60,RL,63,8402,2,0,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,PConc,4,3,1,1,0,1,0,789,789,GasA,4,1,SBrkr,789,676,0,1465,0,0,2,1,3,1,3,7,7,1,Gd,Attchd,1998,3,2,393,3,3,3,0,75,0,0,0,0,0,0,0,0,5,2010,WD,Normal
20,RL,85,10176,2,0,4,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,0,0,3,3,PConc,4,3,4,6,637,1,0,663,1300,GasA,4,1,SBrkr,1341,0,0,1341,1,0,1,1,2,1,4,5,7,1,Po,Attchd,1990,1,2,506,3,3,3,192,0,0,0,0,0,0,0,0,0,2,2010,WD,Normal
20,RL,70,8400,2,0,4,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,Plywood,Plywood,0,0,3,3,CBlock,3,3,1,5,804,3,78,0,882,GasA,3,1,SBrkr,882,0,0,882,1,0,1,0,2,1,3,4,7,0,0,Attchd,1970,3,2,525,3,3,3,240,0,0,0,0,0,0,3,0,0,4,2010,WD,Normal
120,RH,26,5858,2,0,3,Lvl,AllPub,FR2,3,NAmes,Norm,Norm,TwnhsE,1Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,0,0,4,3,PConc,4,3,1,6,1051,4,0,354,1405,GasA,5,1,SBrkr,1337,0,0,1337,1,0,2,0,2,1,4,5,7,1,Fa,Attchd,1999,3,2,511,3,3,3,203,68,0,0,0,0,0,0,0,0,6,2010,WD,Normal
160,RM,21,1680,2,0,4,Lvl,AllPub,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,504,3,3,CBlock,3,3,1,3,156,1,0,327,483,GasA,3,1,SBrkr,483,504,0,987,0,0,1,1,2,1,3,5,7,0,0,Detchd,1971,1,1,264,3,3,3,275,0,0,0,0,0,0,0,0,0,2,2010,COD,Normal
160,RM,21,1680,2,0,4,Lvl,AllPub,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,492,3,3,CBlock,3,3,1,3,300,1,0,225,525,GasA,3,1,SBrkr,525,567,0,1092,0,0,1,1,3,1,3,6,7,0,0,Detchd,1997,1,1,320,3,3,3,0,0,0,0,0,0,0,0,0,0,3,2010,WD,Normal
160,RL,24,2280,2,0,4,Lvl,AllPub,FR2,3,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,0,0,3,3,CBlock,3,3,1,5,514,1,0,341,855,GasA,3,1,SBrkr,855,601,0,1456,0,0,2,1,3,1,4,6,7,1,TA,Attchd,1975,1,2,440,3,3,3,173,0,0,0,0,0,0,0,0,0,6,2010,WD,Normal
120,RL,24,2280,2,0,4,Lvl,AllPub,FR2,3,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,0,0,3,3,CBlock,4,3,1,1,0,1,0,836,836,GasA,5,1,SBrkr,836,0,0,836,0,0,1,0,2,1,3,4,7,0,0,Attchd,1975,1,1,308,3,3,3,0,30,0,0,0,0,0,0,0,0,6,2010,WD,Normal
60,RL,102,12858,2,0,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,162,5,3,PConc,5,3,1,1,0,1,0,1590,1590,GasA,5,1,SBrkr,1627,707,0,2334,0,0,2,1,3,1,5,10,7,1,Gd,Attchd,2009,3,3,751,3,3,3,144,133,0,0,0,0,0,0,0,0,1,2010,New,Partial
20,RL,94,12883,2,0,3,Lvl,AllPub,Corner,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,256,4,3,PConc,4,3,1,1,0,1,0,1544,1544,GasA,5,1,SBrkr,1544,0,0,1544,0,0,2,0,3,1,4,7,7,0,0,Attchd,2009,2,3,868,3,3,3,0,35,0,0,0,0,0,0,0,0,6,2010,New,Partial
20,RL,90,11520,2,0,4,Lvl,AllPub,Inside,3,NridgHt,PosN,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,615,4,3,PConc,5,3,1,6,110,1,0,1588,1698,GasA,5,1,SBrkr,1698,0,0,1698,0,0,2,0,3,1,5,7,7,1,Gd,Attchd,2005,3,3,730,3,3,3,192,74,0,0,0,0,0,0,0,0,6,2010,WD,Normal
20,RL,79,14122,2,0,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,240,4,3,PConc,5,3,1,6,28,1,0,1794,1822,GasA,5,1,SBrkr,1822,0,0,1822,0,0,2,0,3,1,5,8,7,1,Gd,Attchd,2005,2,3,678,3,3,3,0,119,0,0,0,0,0,0,0,0,2,2010,WD,Normal
20,RL,110,14300,2,0,4,HLS,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095,5,3,PConc,5,3,4,6,1373,1,0,1473,2846,GasA,5,1,SBrkr,2696,0,0,2696,1,0,2,1,3,1,5,10,7,2,Gd,Attchd,2003,3,3,958,3,3,3,220,150,0,0,0,0,0,0,0,0,6,2010,WD,Normal
60,RL,105,13650,2,0,4,Lvl,AllPub,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,232,4,3,PConc,4,3,4,6,578,1,0,1093,1671,GasA,5,1,SBrkr,1687,563,0,2250,1,0,2,1,3,1,4,7,7,1,Ex,Attchd,2002,3,3,756,3,3,3,238,130,0,0,0,0,0,0,0,0,6,2010,WD,Normal
120,RL,41,7132,2,0,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178,4,3,PConc,4,3,2,6,24,1,0,1346,1370,GasA,5,1,SBrkr,1370,0,0,1370,0,0,2,0,2,1,4,6,7,1,Gd,Attchd,2006,2,2,484,3,3,3,120,49,0,0,0,0,0,0,0,0,4,2010,WD,Normal
20,RL,100,18494,2,0,3,Lvl,AllPub,Corner,3,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,4,3,1,1,0,1,0,1324,1324,GasA,5,1,SBrkr,1324,0,0,1324,0,0,2,0,3,1,4,6,7,0,0,Attchd,2005,3,2,430,3,3,3,36,23,0,0,0,0,0,0,0,0,1,2010,WD,Normal
120,RL,43,3203,2,0,4,Lvl,AllPub,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14,4,3,PConc,4,3,3,6,16,1,0,1129,1145,GasA,5,1,SBrkr,1145,0,0,1145,0,0,2,0,2,1,4,6,7,0,0,Attchd,2006,3,2,437,3,3,3,100,116,0,0,0,0,0,0,0,0,1,2010,WD,Normal
80,RL,67,13300,2,0,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,4,3,1,6,326,1,0,58,384,GasA,5,1,SBrkr,744,630,0,1374,1,0,2,1,3,1,4,7,7,1,Gd,BuiltIn,2004,3,2,400,3,3,3,100,0,0,0,0,0,0,0,0,0,6,2010,WD,Normal
60,RL,63,8577,2,0,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,4,3,1,1,0,1,0,847,847,GasA,5,1,SBrkr,847,886,0,1733,0,0,2,1,3,1,4,7,7,1,Gd,BuiltIn,2004,3,2,433,3,3,3,144,48,0,0,0,0,0,0,0,0,4,2010,WD,Normal
60,RL,60,17433,2,0,2,Lvl,AllPub,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,114,4,3,PConc,5,3,1,1,0,1,0,1629,1629,GasA,5,1,SBrkr,1645,830,0,2475,0,0,2,1,4,1,4,7,7,1,TA,Attchd,1998,3,3,962,3,3,3,23,172,0,0,256,0,0,0,0,0,1,2010,WD,Normal
20,RL,73,8987,2,0,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,226,4,3,PConc,4,3,0,1,0,1,0,1595,1595,GasA,5,1,SBrkr,1595,0,0,1595,0,0,2,0,2,1,4,6,7,1,Gd,Attchd,2005,2,3,880,3,3,3,144,0,0,0,0,0,0,0,0,0,5,2010,WD,Normal
20,FV,92,9215,2,0,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,4,3,1,1,0,1,0,1218,1218,GasA,5,1,SBrkr,1218,0,0,1218,0,0,2,0,2,1,4,4,7,0,0,Attchd,2009,2,2,676,3,3,3,0,136,0,0,0,0,0,0,0,0,4,2010,New,Partial
20,FV,84,10440,2,0,4,Lvl,AllPub,Corner,3,Somerst,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,5,3,1,6,1414,1,0,54,1468,GasA,5,1,SBrkr,1468,0,0,1468,1,0,2,0,2,1,4,6,7,1,Gd,Attchd,2005,3,2,528,3,3,3,0,102,0,0,216,0,0,0,0,0,5,2010,WD,Normal
60,RL,70,11920,2,0,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,122,4,3,PConc,4,3,3,1,0,1,0,831,831,GasA,5,1,SBrkr,831,828,0,1659,0,0,2,1,3,1,4,8,7,0,0,Attchd,2004,2,2,484,3,3,3,144,68,0,0,0,0,0,0,0,0,4,2010,WD,Normal
30,RH,70,9800,2,0,4,Lvl,AllPub,Corner,3,SawyerW,Feedr,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0,3,2,BrkTil,3,3,1,1,0,1,0,816,816,GasA,3,0,FuseA,1012,0,0,1012,0,0,1,0,2,1,3,5,7,0,0,Detchd,1920,1,1,429,3,3,3,121,0,80,0,0,0,0,0,0,0,4,2010,WD,Normal
20,RL,39,15410,2,0,3,Lvl,AllPub,CulDSac,3,Sawyer,RRNe,Norm,1Fam,1Story,6,6,1974,2002,Hip,CompShg,Plywood,Plywood,BrkCmn,250,3,4,CBlock,3,3,4,4,126,6,859,223,1208,GasA,5,1,SBrkr,1494,0,0,1494,1,0,2,0,3,1,3,7,7,2,Fa,Attchd,1974,3,2,461,3,3,3,296,0,186,0,0,0,0,4,0,0,4,2010,WD,Abnorml
60,RL,85,13143,2,0,3,Lvl,AllPub,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,504,4,3,PConc,4,3,1,2,250,6,981,0,1231,GasA,5,1,SBrkr,1251,1098,0,2349,1,0,2,1,4,1,4,9,7,1,TA,Attchd,1993,2,3,762,3,3,3,32,130,0,0,0,0,0,0,0,0,6,2010,WD,Normal
60,RL,88,11134,2,0,4,Lvl,AllPub,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,180,4,3,PConc,4,3,1,6,1129,1,0,261,1390,GasA,5,1,SBrkr,1402,823,0,2225,1,0,2,1,4,1,4,7,7,1,TA,Attchd,1992,2,3,713,3,3,3,198,30,0,0,0,0,0,0,0,0,6,2010,WD,Normal
120,FV,25,4835,2,0,3,Lvl,AllPub,CulDSac,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,0,0,4,3,PConc,5,3,3,6,1298,1,0,190,1488,GasA,5,1,SBrkr,1488,0,0,1488,1,0,2,0,2,1,4,6,7,1,Gd,Attchd,2004,3,2,506,3,3,3,168,50,0,0,0,0,0,0,0,0,3,2010,WD,Normal
160,FV,39,3515,2,2,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,4,3,1,1,0,1,0,840,840,GasA,5,1,SBrkr,840,840,0,1680,0,0,2,1,2,1,4,3,7,0,0,Attchd,2004,2,2,588,3,3,3,0,111,0,0,0,0,0,0,0,0,1,2010,WD,Normal
160,FV,30,3215,2,2,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120,4,3,PConc,4,3,3,6,280,1,0,320,600,GasA,5,1,SBrkr,600,600,0,1200,0,0,2,1,2,1,4,4,7,0,0,Detchd,2004,2,2,480,3,3,3,0,172,0,0,0,0,0,0,0,0,4,2010,ConLD,Normal
160,FV,24,2544,2,2,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,0,0,4,3,PConc,4,3,1,6,368,5,42,190,600,GasA,5,1,SBrkr,600,600,0,1200,1,0,2,1,2,1,4,4,7,0,0,Detchd,2004,2,2,480,3,3,3,0,172,0,0,0,0,0,0,0,0,2,2010,WD,Normal
160,FV,24,2544,2,2,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216,4,3,PConc,4,3,1,6,376,1,0,224,600,GasA,5,1,SBrkr,600,636,0,1236,1,0,2,1,2,1,4,4,7,0,0,Detchd,2005,2,2,480,3,3,3,0,166,0,0,0,0,0,0,0,0,5,2010,WD,Normal
160,FV,68,2980,2,0,4,Lvl,AllPub,Corner,3,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,1159,4,3,PConc,4,3,1,6,466,1,0,290,756,GasA,5,1,SBrkr,756,756,0,1512,1,0,2,1,2,1,4,5,7,0,0,Detchd,2000,1,2,440,3,3,3,0,32,0,0,0,0,0,0,0,0,5,2010,WD,Normal
160,FV,68,2403,2,0,3,Lvl,AllPub,FR2,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,4,3,1,6,244,1,0,286,530,GasA,5,1,SBrkr,530,550,0,1080,0,0,2,1,2,1,4,4,7,0,0,Attchd,2003,2,2,496,3,3,3,0,50,0,0,0,0,0,0,0,0,6,2010,WD,Normal
20,FV,57,12853,2,2,3,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2010,2010,Gable,CompShg,CemntBd,CmentBd,0,0,4,3,PConc,5,1,1,6,1032,1,0,610,1642,GasA,5,1,SBrkr,1418,0,0,1418,1,0,1,1,1,1,4,6,7,1,Gd,Attchd,2010,2,3,852,3,3,3,160,192,0,224,0,0,0,0,0,0,4,2010,New,Partial
60,FV,68,7379,2,0,3,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,4,3,1,6,484,1,0,491,975,GasA,5,1,SBrkr,975,873,0,1848,1,0,2,1,3,1,4,7,7,1,TA,Attchd,2000,2,2,592,3,3,3,280,184,0,0,0,0,0,0,0,0,4,2010,WD,Normal
